,P,Q,mean voltage p.u.
2023-08-28 23:00:00,-3,0,"0,9969357483927944"
2023-08-28 23:01:00,-1353645,10,"0,9969270805045445"
2023-08-28 23:02:00,-2030480,2,"0,996922746309824"
2023-08-28 23:03:00,-338121,16,"0,9970970701227626"
2023-08-28 23:04:00,274,0,"0,9979170417210304"
2023-08-28 23:05:00,-3,0,"0,9974808327555138"
2023-08-28 23:06:00,-1352462,10,"0,996600520482198"
2023-08-28 23:07:00,7,10,"0,9966088025877513"
2023-08-28 23:08:00,-3,0,"0,9963907832620088"
2023-08-28 23:09:00,-676457,2,"0,9958415831618477"
2023-08-28 23:10:00,-370,2,"0,9953010468780096"
2023-08-28 23:11:00,-3,0,"0,995191884538149"
2023-08-28 23:12:00,-3,0,"0,9949739186954861"
2023-08-28 23:13:00,-3,0,"0,995191902424338"
2023-08-28 23:14:00,-3,0,"0,9969373950767978"
2023-08-28 23:15:00,-677048,2,"0,9972585321275447"
2023-08-28 23:16:00,-1255,2,"0,9954116349987244"
2023-08-28 23:17:00,-2,0,"0,9961731260428868"
2023-08-28 23:18:00,-3,0,"0,9969360403064451"
2023-08-28 23:19:00,-2030456,23,"0,9969227465854125"
2023-08-28 23:20:00,-1353645,10,"0,9969270805044352"
2023-08-28 23:21:00,-3,0,"0,9977532318675902"
2023-08-28 23:22:00,-3,0,"0,998897661280064"
2023-08-28 23:23:00,-3,0,"0,998897661280064"
2023-08-28 23:24:00,-2707263,42,"0,9989348120012295"
2023-08-28 23:25:00,-2030457,23,"0,999211635188604"
2023-08-28 23:26:00,-3,0,"0,9992246072178516"
2023-08-28 23:27:00,-3,0,"0,9996604560475778"
2023-08-28 23:28:00,-676827,2,"1,00020112524689"
2023-08-28 23:29:00,-3,0,"1,0008594555368422"
2023-08-28 23:30:00,-3,0,"1,0017858419037964"
2023-08-28 23:31:00,-3,0,"1,0024943038558327"
2023-08-28 23:32:00,-676827,2,"1,0024899939345786"
2023-08-28 23:33:00,-3,0,"1,0024943038558327"
2023-08-28 23:34:00,-3,0,"1,0024943038558327"
2023-08-28 23:35:00,-338416,0,"1,0024921488933465"
2023-08-28 23:36:00,-3,0,"1,0024943038558327"
2023-08-28 23:37:00,-3,0,"1,0023854009636743"
2023-08-28 23:38:00,-3,0,"1,0021673579181547"
2023-08-28 23:39:00,-1692052,16,"1,00215657962705"
2023-08-28 23:40:00,-338416,0,"1,000530231780374"
2023-08-28 23:41:00,-3,0,"0,9995515531554192"
2023-08-28 23:42:00,-3,0,"0,9994425316326595"
2023-08-28 23:43:00,-1353645,10,"0,9992159591843226"
2023-08-28 23:44:00,-338416,0,"0,999222445203836"
2023-08-28 23:45:00,-3,0,"0,9982437694047082"
2023-08-28 23:46:00,-3,0,"0,9975897588987513"
2023-08-28 23:47:00,-1015237,5,"0,9984006324007664"
2023-08-28 23:48:00,-338416,0,"1,0003667584588078"
2023-08-28 23:49:00,-3,0,"1,0005323909684525"
2023-08-28 23:50:00,-3,0,"1,0005323909684525"
2023-08-28 23:51:00,-3,0,"1,0005323909684525"
2023-08-28 23:52:00,-3,0,"1,0005323909684525"
2023-08-28 23:53:00,-3,0,"1,0005323909684525"
2023-08-28 23:54:00,-3,0,"1,0002598964769642"
2023-08-28 23:55:00,-3,0,"0,9999329505391763"
2023-08-28 23:56:00,-3,0,"1,000205445030885"
2023-08-28 23:57:00,-1692052,16,"1,000521595064727"
2023-08-28 23:58:00,-2030457,23,"1,0005194358946106"
2023-08-28 23:59:00,-1692052,16,"1,0007940924957586"
2023-08-29 00:00:00,-3,0,"1,0008593369062408"
2023-08-29 00:01:00,-3,0,"1,0008593369062408"
2023-08-29 00:02:00,-3,0,"1,0008593369062408"
2023-08-29 00:03:00,-1353645,10,"1,0008507029976728"
2023-08-29 00:04:00,-3,0,"1,0008593369062408"
2023-08-29 00:05:00,-3,0,"1,0008593369062408"
2023-08-29 00:06:00,-1353645,10,"1,0008507029976728"
2023-08-29 00:07:00,-4060858,94,"1,0010514840439324"
2023-08-29 00:08:00,-3384064,65,"1,0016552533356209"
2023-08-29 00:09:00,-3,0,"1,0021673579181547"
2023-08-29 00:10:00,-3,0,"1,002766798347431"
2023-08-29 00:11:00,-3,0,"1,0038022062372562"
2023-08-29 00:12:00,-676827,2,"1,0037979019315877"
2023-08-29 00:13:00,-3,0,"1,0038566576832244"
2023-08-29 00:14:00,-3,0,"1,0041291521748228"
2023-08-29 00:15:00,-338416,0,"1,004453947358956"
2023-08-29 00:16:00,-338416,0,"1,0047808939963545"
2023-08-29 00:17:00,-3,0,"1,0047830440501784"
2023-08-29 00:18:00,-3,0,"1,0047830440501784"
2023-08-29 00:19:00,-338416,0,"1,0047808939963545"
2023-08-29 00:20:00,16195,24,"1,0048140317696272"
2023-08-29 00:21:00,-1,0,"1,0046740322818797"
2023-08-29 00:22:00,-338342,0,"1,0044539714625569"
2023-08-29 00:23:00,-2,0,"1,0044560981208603"
2023-08-29 00:24:00,-3,0,"1,0044560981125006"
2023-08-29 00:25:00,-3,0,"1,0044560981125006"
2023-08-29 00:26:00,-3,0,"1,004456098112501"
2023-08-29 00:27:00,-3,0,"1,0044560981125008"
2023-08-29 00:28:00,-676753,2,"1,0043427810026089"
2023-08-29 00:29:00,-147,2,"1,004129174918894"
2023-08-29 00:30:00,-3,0,"1,0041291521748232"
2023-08-29 00:31:00,-3,0,"1,0047832569583406"
2023-08-29 00:32:00,-338416,0,"1,004780893996832"
2023-08-29 00:33:00,-2,0,"1,0047830440584729"
2023-08-29 00:34:00,-3,0,"1,0047830440501786"
2023-08-29 00:35:00,-338416,0,"1,0047808939964653"
2023-08-29 00:36:00,-1353485,5,"1,004610983778474"
2023-08-29 00:37:00,-212,10,"1,004456110148124"
2023-08-29 00:38:00,-3,0,"1,0044560981125008"
2023-08-29 00:39:00,-3,0,"1,004456098112501"
2023-08-29 00:40:00,-335301,10,"1,0044565807183037"
2023-08-29 00:41:00,-294,0,"1,0035846605927918"
2023-08-29 00:42:00,-3,0,"1,0031482906417537"
2023-08-29 00:43:00,-339023,0,"1,0049460940396364"
2023-08-29 00:44:00,106,0,"1,0052736349534366"
2023-08-29 00:45:00,-3,0,"1,0044564305427397"
2023-08-29 00:46:00,-1353204,10,"1,0041206025033071"
2023-08-29 00:47:00,-1353656,0,"1,003793650754249"
2023-08-29 00:48:00,7,10,"1,0038022063697924"
2023-08-29 00:49:00,-3,0,"1,003802206237256"
2023-08-29 00:50:00,-676827,2,"1,0037979019314758"
2023-08-29 00:51:00,-2030472,10,"1,0037892931968473"
2023-08-29 00:52:00,22,23,"1,0038022065366272"
2023-08-29 00:53:00,-3,0,"1,003802206237145"
2023-08-29 00:54:00,-3,0,"1,0039656925171894"
2023-08-29 00:55:00,-676937,2,"1,0041248618768246"
2023-08-29 00:56:00,0,2,"1,00412915220813"
2023-08-29 00:57:00,-3,0,"1,004129152174934"
2023-08-29 00:58:00,-1015071,5,"1,0039592381612792"
