,P,Q,mean voltage p.u.
2023-10-17 23:00:00,-1015237,5,"0,9939864775238643"
2023-10-17 23:01:00,-676457,0,"0,9950791742398329"
2023-10-17 23:02:00,666,2,"0,9960643006511538"
2023-10-17 23:03:00,-5,0,"0,9984644600054563"
2023-10-17 23:04:00,-677564,2,"0,9995478176336791"
2023-10-17 23:05:00,-2030471,10,"0,99953858520582"
2023-10-17 23:06:00,-1016065,5,"0,9987280279932883"
2023-10-17 23:07:00,-1159,5,"0,9975904076069626"
2023-10-17 23:08:00,-4,0,"0,9967726109024568"
2023-10-17 23:09:00,-2028459,23,"0,9957787980670579"
2023-10-17 23:10:00,-4063048,23,"0,9968012439122157"
2023-10-17 23:11:00,4550,95,"0,9979173298465774"
2023-10-17 23:12:00,-3,0,"0,9979167048366264"
2023-10-17 23:13:00,-3,0,"0,9979167048365395"
2023-10-17 23:14:00,-3,0,"0,9984617239407693"
2023-10-17 23:15:00,-3,0,"1,0011354016266425"
2023-10-17 23:16:00,-338765,0,"1,0021657318937354"
2023-10-17 23:17:00,-2029820,16,"1,0017729798798387"
2023-10-17 23:18:00,-339960,16,"1,00085759716985"
2023-10-17 23:19:00,-3,0,"1,0008593369138734"
2023-10-17 23:20:00,-3,0,"0,9986796182345443"
2023-10-17 23:21:00,-1015237,5,"0,9979102103041437"
2023-10-17 23:22:00,-3,0,"0,9979167048364291"
2023-10-17 23:23:00,-3,0,"0,9979167048364291"
2023-10-17 23:24:00,-3,0,"0,9976986617909097"
2023-10-17 23:25:00,-338416,0,"0,9975875933416372"
2023-10-17 23:26:00,-3,0,"0,9969357483927949"
2023-10-17 23:27:00,-3,0,"0,9962818565174394"
2023-10-17 23:28:00,-1353645,10,"0,9962731829401053"
2023-10-17 23:29:00,-2030457,23,"0,9962688461726803"
2023-10-17 23:30:00,-676827,2,"0,9962775197211943"
2023-10-17 23:31:00,-3,0,"0,9962818565174394"
2023-10-17 23:32:00,-3,0,"0,9962818565174394"
2023-10-17 23:33:00,-676827,2,"0,9966044670815896"
2023-10-17 23:34:00,-3,0,"0,9974262859299127"
2023-10-17 23:35:00,-3,0,"0,9979167048364291"
2023-10-17 23:36:00,-676827,2,"0,997912375144965"
2023-10-17 23:37:00,-3,0,"1,0005323909684527"
2023-10-17 23:38:00,-3,0,"1,000477939522484"
2023-10-17 23:39:00,-3,0,"1,0002054450308853"
2023-10-17 23:40:00,-1692052,16,"1,0001946455982385"
2023-10-17 23:41:00,-2030457,23,"1,0001924857223483"
2023-10-17 23:42:00,-338416,0,"0,9985684332817677"
2023-10-17 23:43:00,-3,0,"0,9982436507741071"
2023-10-17 23:44:00,-3,0,"0,9982436507741071"
2023-10-17 23:45:00,-3,0,"0,9985705967117848"
2023-10-17 23:46:00,-3,0,"0,9994425316326598"
